DATE,CRACK
7/1/1996,1.536
7/2/1996,1.684
7/3/1996,1.51
7/5/1996,1.24
7/8/1996,1.602
7/9/1996,1.538
7/10/1996,1.624
7/11/1996,1.686
7/12/1996,1.704
7/15/1996,1.762
7/16/1996,1.576
7/17/1996,1.912
7/18/1996,2.008
7/19/1996,2.402
7/22/1996,2.26
7/23/1996,1.772
7/24/1996,2.382
7/25/1996,2.428
7/26/1996,2.844
7/29/1996,2.736
7/30/1996,2.946
7/31/1996,3.396
8/1/1996,3.242
8/2/1996,3.472
8/5/1996,3.446
8/6/1996,3.238
8/7/1996,3.094
8/8/1996,3.246
8/9/1996,2.97
8/12/1996,2.698
8/13/1996,2.808
8/14/1996,3.226
8/15/1996,2.998
8/16/1996,3.188
8/19/1996,3.15
8/20/1996,3.09
8/21/1996,3.428
8/22/1996,3.728
8/23/1996,3.768
8/26/1996,4.028
8/27/1996,4.228
8/28/1996,3.828
8/29/1996,4.428
8/30/1996,4.042
9/3/1996,3.908
9/4/1996,3.588
9/5/1996,3.766
9/6/1996,3.912
9/9/1996,3.844
9/10/1996,3.738
9/11/1996,3.852
9/12/1996,3.988
9/13/1996,4.018
9/16/1996,4.126
9/17/1996,4.152
9/18/1996,5.214
9/19/1996,4.522
9/20/1996,4.666
9/23/1996,4.478
9/24/1996,4.682
9/25/1996,5.43
9/26/1996,5.686
9/27/1996,5.43
9/30/1996,5.788
10/1/1996,5.638
10/2/1996,6.442
10/3/1996,6.734
10/4/1996,6.666
10/7/1996,6.964
10/8/1996,6.554
10/9/1996,5.996
10/10/1996,5.436
10/11/1996,5.296
10/14/1996,5.538
10/15/1996,5.168
10/16/1996,4.888
10/17/1996,4.924
10/18/1996,5.238
10/21/1996,5.02
10/22/1996,4.996
10/23/1996,4.956
10/24/1996,5.018
10/25/1996,5.23
10/28/1996,5.154
10/29/1996,5.082
10/30/1996,4.244
10/31/1996,4.554
11/1/1996,4.804
11/4/1996,4.794
11/5/1996,4.734
11/6/1996,5.054
11/7/1996,5.13
11/8/1996,5.254
11/11/1996,5.294
11/12/1996,5.076
11/13/1996,5.528
11/14/1996,6.436
11/15/1996,6.3
11/18/1996,6.306
11/19/1996,6.412
11/20/1996,6.448
11/21/1996,6.97
11/22/1996,6.258
11/25/1996,4.448
11/26/1996,6.162
11/27/1996,6.456
11/29/1996,6.456
12/2/1996,6.338
12/3/1996,6.406
12/4/1996,5.954
12/5/1996,5.984
12/6/1996,5.858
12/9/1996,5.216
12/10/1996,4.982
12/11/1996,4.656
12/12/1996,5.104
12/13/1996,5.664
12/16/1996,5.674
12/17/1996,5.128
12/18/1996,5.072
12/19/1996,4.488
12/20/1996,4.476
12/23/1996,3.42
12/24/1996,4.896
12/26/1996,4.258
12/27/1996,4.326
12/30/1996,4.176
12/31/1996,4.634
1/2/1997,4.942
1/3/1997,4.564
1/6/1997,4.83
1/7/1997,4.368
1/8/1997,4.404
1/9/1997,4.612
1/10/1997,4.384
1/13/1997,4.2
1/14/1997,4.048
1/15/1997,4.08
1/16/1997,3.95
1/17/1997,3.412
1/20/1997,3.082
1/21/1997,2.794
1/22/1997,3.74
1/23/1997,3.954
1/24/1997,4.122
1/27/1997,4.374
1/28/1997,4.072
1/29/1997,4.396
1/30/1997,4.768
1/31/1997,4.704
2/3/1997,4.234
2/4/1997,3.804
2/5/1997,3.484
2/6/1997,3.494
2/7/1997,3.866
2/10/1997,4.262
2/11/1997,4.446
2/12/1997,5.004
2/13/1997,4.15
2/14/1997,4.144
2/18/1997,3.414
2/19/1997,2.634
2/20/1997,2.494
2/21/1997,2.802
2/24/1997,2.394
2/25/1997,3.116
2/26/1997,2.798
2/27/1997,2.846
2/28/1997,2.758
3/3/1997,2.346
3/4/1997,1.678
3/5/1997,1.508
3/6/1997,1.428
3/7/1997,1.33
3/10/1997,1.718
3/11/1997,1.942
3/12/1997,1.954
3/13/1997,2.114
3/14/1997,1.926
3/17/1997,2.032
3/18/1997,1.604
3/19/1997,1.646
3/20/1997,1.436
3/21/1997,1.778
3/24/1997,2.352
3/25/1997,2.864
3/26/1997,2.576
3/27/1997,2.82
3/31/1997,3.296
4/1/1997,3.136
4/2/1997,3.298
4/3/1997,3.608
4/4/1997,4.286
4/7/1997,4.438
4/8/1997,4.086
4/9/1997,4.354
4/10/1997,5.23
4/11/1997,4.818
4/14/1997,4.67
4/15/1997,5.012
4/16/1997,4.674
4/17/1997,4.818
4/18/1997,4.796
4/21/1997,4.514
4/22/1997,5.054
4/23/1997,5.466
4/24/1997,5.224
4/25/1997,4.686
4/28/1997,4.636
4/29/1997,5.136
4/30/1997,4.244
5/1/1997,4.46
5/2/1997,3.962
5/5/1997,3.794
5/6/1997,3.442
5/7/1997,3.248
5/8/1997,2.876
5/9/1997,2.608
5/12/1997,2.498
5/13/1997,2.714
5/14/1997,2.254
5/15/1997,2.346
5/16/1997,2.344
5/19/1997,2.734
5/20/1997,2.908
5/21/1997,2.466
5/22/1997,2.55
5/23/1997,2.774
5/27/1997,2.35
5/28/1997,2.526
5/29/1997,2.286
5/30/1997,2.604
6/2/1997,2.58
6/3/1997,2.624
6/4/1997,2.38
6/5/1997,2.544
6/6/1997,2.588
6/9/1997,2.696
6/10/1997,2.738
6/11/1997,2.628
6/12/1997,2.588
6/13/1997,2.596
6/16/1997,2.614
6/17/1997,2.624
6/18/1997,2.646
6/19/1997,2.712
6/20/1997,2.82
6/23/1997,2.772
6/24/1997,2.836
6/25/1997,3.014
6/26/1997,2.874
6/27/1997,2.84
6/30/1997,2.566
7/1/1997,2.78
7/2/1997,2.5
7/3/1997,2.528
7/7/1997,2.478
7/8/1997,2.422
7/9/1997,2.608
7/10/1997,2.494
7/11/1997,2.45
7/14/1997,2.584
7/15/1997,2.198
7/16/1997,2.438
7/17/1997,2.508
7/18/1997,2.494
7/21/1997,2.548
7/22/1997,2.842
7/23/1997,2.58
7/24/1997,2.508
7/25/1997,2.76
7/28/1997,2.926
7/29/1997,2.81
7/30/1997,2.922
7/31/1997,3.036
8/1/1997,3.25
8/4/1997,3.55
8/5/1997,3.36
8/6/1997,3.06
8/7/1997,2.758
8/8/1997,2.848
8/11/1997,2.74
8/12/1997,2.812
8/13/1997,2.994
8/14/1997,2.912
8/15/1997,2.726
8/18/1997,2.824
8/19/1997,2.934
8/20/1997,2.694
8/21/1997,2.388
8/22/1997,2.308
8/25/1997,2.214
8/26/1997,2.152
8/27/1997,2.358
8/28/1997,2.166
8/29/1997,2.096
9/2/1997,2.362
9/3/1997,2.274
9/4/1997,2.044
9/5/1997,2.314
9/8/1997,2.242
9/9/1997,1.836
9/10/1997,1.458
9/11/1997,1.674
9/12/1997,2.05
9/15/1997,2.12
9/16/1997,2.422
9/17/1997,2.484
9/18/1997,2.892
9/19/1997,3.226
9/22/1997,3.196
9/23/1997,2.844
9/24/1997,3.07
9/25/1997,3.098
9/26/1997,3.28
9/29/1997,3.112
9/30/1997,3.188
10/1/1997,3.088
10/2/1997,3.002
10/3/1997,2.55
10/6/1997,2.432
10/7/1997,2.564
10/8/1997,2.338
10/9/1997,2.308
10/10/1997,2.392
10/13/1997,2.348
10/14/1997,2.644
10/15/1997,2.786
10/16/1997,3.002
10/17/1997,2.194
10/20/1997,3.124
10/21/1997,3.218
10/22/1997,2.794
10/23/1997,2.718
10/24/1997,2.488
10/27/1997,2.616
10/28/1997,2.742
10/29/1997,2.658
10/30/1997,2.89
10/31/1997,2.84
11/3/1997,3.24
11/4/1997,3.216
11/5/1997,3.122
11/6/1997,3.228
11/7/1997,3.056
11/10/1997,3.228
11/11/1997,3.316
11/12/1997,3.452
11/13/1997,3.6
11/14/1997,3.77
11/17/1997,3.86
11/18/1997,3.93
11/19/1997,3.658
11/20/1997,3.93
11/21/1997,3.382
11/24/1997,3.816
11/25/1997,3.876
11/26/1997,3.004
12/1/1997,3.038
12/2/1997,3.002
12/3/1997,3.072
12/4/1997,3.35
12/5/1997,3.498
12/8/1997,3.4
12/9/1997,3.176
12/10/1997,3.228
12/11/1997,3.114
12/12/1997,3.252
12/15/1997,3.282
12/16/1997,3.23
12/17/1997,3.368
12/18/1997,3.288
12/19/1997,3.128
12/22/1997,2.878
12/23/1997,2.82
12/24/1997,2.766
12/26/1997,2.684
12/29/1997,2.982
12/30/1997,3.106
12/31/1997,2.93
1/2/1998,3.086
1/5/1998,3
1/6/1998,2.89
1/7/1998,2.704
1/8/1998,2.772
1/9/1998,2.67
1/12/1998,2.622
1/13/1998,2.628
1/14/1998,2.738
1/15/1998,2.802
1/16/1998,2.966
1/20/1998,2.932
1/21/1998,3.102
1/22/1998,3.096
1/23/1998,2.83
1/26/1998,2.78
1/27/1998,2.638
1/28/1998,2.726
1/29/1998,2.734
1/30/1998,2.908
2/2/1998,2.838
2/3/1998,2.638
2/4/1998,2.396
2/5/1998,2.564
2/6/1998,2.516
2/9/1998,2.478
2/10/1998,2.672
2/11/1998,2.562
2/12/1998,2.51
2/13/1998,2.324
2/17/1998,2.294
2/18/1998,2.324
2/19/1998,2.528
2/20/1998,2.392
2/23/1998,2.452
2/24/1998,2.752
2/25/1998,2.864
2/26/1998,2.776
2/27/1998,2.746
3/2/1998,2.53
3/3/1998,2.528
3/4/1998,2.646
3/5/1998,2.678
3/6/1998,2.74
3/9/1998,2.514
3/10/1998,1.798
3/11/1998,2.542
3/12/1998,2.442
3/13/1998,2.568
3/16/1998,2.718
3/17/1998,2.668
3/18/1998,3.028
3/19/1998,2.748
3/20/1998,2.868
3/23/1998,2.928
3/24/1998,3.044
3/25/1998,2.504
3/26/1998,2.316
3/27/1998,2.396
3/30/1998,2.286
3/31/1998,2.436
4/1/1998,2.79
4/2/1998,2.398
4/3/1998,2.652
4/6/1998,2.286
4/7/1998,2.376
4/8/1998,2.308
4/9/1998,2.324
4/13/1998,2.374
4/14/1998,2.124
4/15/1998,2.504
4/16/1998,2.468
4/17/1998,2.612
4/20/1998,2.708
4/21/1998,2.658
4/22/1998,2.99
4/23/1998,4.802
4/24/1998,4.662
4/27/1998,2.63
4/28/1998,2.496
4/29/1998,2.546
4/30/1998,2.248
5/1/1998,2.944
5/4/1998,3.088
5/5/1998,3
5/6/1998,2.568
5/7/1998,2.632
5/8/1998,2.43
5/11/1998,2.338
5/12/1998,2.388
5/13/1998,2.42
5/14/1998,2.28
5/15/1998,2.5
5/18/1998,2.734
5/19/1998,3.748
5/20/1998,2.894
5/21/1998,2.464
5/22/1998,1.528
5/26/1998,1.564
5/27/1998,1.526
5/28/1998,1.332
5/29/1998,1.086
6/1/1998,1.39
6/2/1998,1.108
6/3/1998,0.978
6/4/1998,0.888
6/5/1998,0.956
6/8/1998,1.386
6/9/1998,1.864
6/10/1998,2.756
6/11/1998,2.954
6/12/1998,3.09
6/15/1998,3.64
6/16/1998,2.95
6/17/1998,2.78
6/18/1998,3.404
6/19/1998,3.404
6/22/1998,2.336
6/23/1998,2.066
6/24/1998,2.218
6/25/1998,1.892
6/26/1998,1.918
6/29/1998,2.006
6/30/1998,1.744
7/1/1998,1.784
7/2/1998,1.464
7/6/1998,1.67
7/7/1998,1.668
7/8/1998,1.362
7/9/1998,1.404
7/10/1998,1.244
7/13/1998,1.228
7/14/1998,1.132
7/15/1998,1.102
7/16/1998,1.126
7/17/1998,1.268
7/20/1998,1.344
7/21/1998,0.828
7/22/1998,0.242
7/23/1998,0.562
7/24/1998,0.938
7/27/1998,0.708
7/28/1998,0.71
7/29/1998,0.612
7/30/1998,0.492
7/31/1998,0.094
8/3/1998,0.686
8/4/1998,0.884
8/5/1998,0.816
8/6/1998,1.04
8/7/1998,1.144
8/10/1998,0.96
8/11/1998,1.2
8/12/1998,1.226
8/13/1998,1.176
8/14/1998,1.006
8/17/1998,1.23
8/18/1998,0.982
8/19/1998,0.86
8/20/1998,1.08
8/21/1998,0.672
8/24/1998,0.836
8/25/1998,0.926
8/26/1998,1.072
8/27/1998,1.056
8/28/1998,1.118
8/31/1998,1.452
9/1/1998,1.878
9/2/1998,1.652
9/3/1998,1.68
9/4/1998,1.58
9/8/1998,1.62
9/9/1998,1.8
9/10/1998,2.174
9/11/1998,2.41
9/14/1998,2.34
9/15/1998,2.038
9/16/1998,1.99
9/17/1998,1.94
9/18/1998,2.026
9/21/1998,1.976
9/22/1998,1.994
9/23/1998,1.672
9/24/1998,1.734
9/25/1998,1.882
9/28/1998,1.816
9/29/1998,1.462
9/30/1998,1.996
10/1/1998,1.574
10/2/1998,1.384
10/5/1998,1.812
10/6/1998,1.536
10/7/1998,1.476
10/8/1998,1.264
10/9/1998,1.11
10/12/1998,1.028
10/13/1998,1.312
10/14/1998,1.45
10/15/1998,1.418
10/16/1998,1.758
10/19/1998,2.15
10/20/1998,2.216
10/21/1998,2.03
10/22/1998,1.876
10/23/1998,1.9
10/26/1998,1.906
10/27/1998,2.274
10/28/1998,2.24
10/29/1998,2.112
10/30/1998,2.11
11/2/1998,1.594
11/3/1998,1.846
11/4/1998,1.954
11/5/1998,2.03
11/6/1998,1.904
11/9/1998,1.898
11/10/1998,2.252
11/11/1998,2.12
11/12/1998,2.046
11/13/1998,2.012
11/16/1998,2.1
11/17/1998,1.904
11/18/1998,2.076
11/19/1998,2.07
11/20/1998,2.29
11/23/1998,1.686
11/24/1998,2.38
11/25/1998,2.874
11/30/1998,2.196
12/1/1998,1.624
12/2/1998,1.752
12/3/1998,1.518
12/4/1998,1.484
12/7/1998,1.494
12/8/1998,1.858
12/9/1998,1.82
12/10/1998,1.738
12/11/1998,1.908
12/14/1998,1.972
12/15/1998,2.094
12/16/1998,1.898
12/17/1998,2.096
12/18/1998,2.196
12/21/1998,1.992
12/22/1998,1.988
12/23/1998,1.984
12/24/1998,1.948
12/28/1998,1.598
12/29/1998,1.62
12/30/1998,1.942
12/31/1998,1.51
1/4/1999,2.112
1/5/1999,2.156
1/6/1999,2.028
1/7/1999,1.794
1/8/1999,2.06
1/11/1999,2.152
1/12/1999,1.874
1/13/1999,1.824
1/14/1999,1.504
1/15/1999,1.314
1/19/1999,1.436
1/20/1999,1.368
1/21/1999,1.116
1/22/1999,1.156
1/25/1999,1.114
1/26/1999,1.112
1/27/1999,1.334
1/28/1999,1.214
1/29/1999,1.008
2/1/1999,1.08
2/2/1999,1.146
2/3/1999,0.978
2/4/1999,0.828
2/5/1999,0.75
2/8/1999,0.698
2/9/1999,0.688
2/10/1999,0.594
2/11/1999,0.492
2/12/1999,0.406
2/16/1999,0.548
2/17/1999,0.564
2/18/1999,0.546
2/19/1999,0.432
2/22/1999,0.798
2/23/1999,0.748
2/24/1999,1.076
2/25/1999,1.124
2/26/1999,1.256
3/1/1999,1.118
3/2/1999,0.99
3/3/1999,1.066
3/4/1999,1.17
3/5/1999,1.328
3/8/1999,1.406
3/9/1999,1.34
3/10/1999,1.472
3/11/1999,1.534
3/12/1999,1.828
3/15/1999,1.606
3/16/1999,1.696
3/17/1999,1.522
3/18/1999,1.648
3/19/1999,1.876
3/22/1999,1.746
3/23/1999,2.196
3/24/1999,1.998
3/25/1999,1.896
3/26/1999,1.984
3/29/1999,1.726
3/30/1999,2.03
3/31/1999,1.904
4/1/1999,1.662
4/5/1999,1.54
4/6/1999,1.774
4/7/1999,1.242
4/8/1999,1.258
4/9/1999,1.26
4/12/1999,1.2
4/13/1999,0.826
4/14/1999,1.214
4/15/1999,1.084
4/16/1999,0.846
4/19/1999,0.408
4/20/1999,0.144
4/21/1999,0.178
4/22/1999,0.418
4/23/1999,0.268
4/26/1999,0.264
4/27/1999,0.282
4/28/1999,0.134
4/29/1999,0.286
4/30/1999,0.42
5/3/1999,0.406
5/4/1999,0.17
5/5/1999,0.388
5/6/1999,0.418
5/7/1999,0.124
5/10/1999,-0.006
5/11/1999,0.388
5/12/1999,0.368
5/13/1999,0.16
5/14/1999,0.104
5/17/1999,0.048
5/18/1999,-0.164
5/19/1999,-0.012
5/20/1999,-0.282
5/21/1999,-0.21
5/24/1999,-0.012
5/25/1999,-0.282
5/26/1999,-0.31
5/27/1999,-0.128
5/28/1999,-0.218
6/1/1999,0.28
6/2/1999,-0.062
6/3/1999,-0.262
6/4/1999,-0.392
6/7/1999,-0.438
6/8/1999,-0.356
6/9/1999,-0.424
6/10/1999,-0.222
6/11/1999,0.114
6/14/1999,0.45
6/15/1999,0.5
6/16/1999,0.434
6/17/1999,0.692
6/18/1999,0.47
6/21/1999,0.396
6/22/1999,0.608
6/23/1999,0.48
6/24/1999,0.64
6/25/1999,0.73
6/28/1999,0.596
6/29/1999,0.718
6/30/1999,0.746
7/1/1999,0.854
7/2/1999,0.67
7/6/1999,0.464
7/7/1999,0.894
7/8/1999,0.988
7/9/1999,1.06
7/12/1999,1.08
7/13/1999,1.006
7/14/1999,0.942
7/15/1999,1.16
7/16/1999,0.802
7/19/1999,0.972
7/20/1999,0.99
7/21/1999,0.998
7/22/1999,0.698
7/23/1999,0.926
7/26/1999,0.762
7/27/1999,0.684
7/28/1999,0.852
7/29/1999,1.002
7/30/1999,1.068
8/2/1999,1.254
8/3/1999,1.168
8/4/1999,1.35
8/5/1999,1.296
8/6/1999,1.496
8/9/1999,1.546
8/10/1999,1.496
8/11/1999,1.434
8/12/1999,1.512
8/13/1999,1.346
8/16/1999,1.508
8/17/1999,1.652
8/18/1999,1.896
8/19/1999,2.08
8/20/1999,2.28
8/23/1999,2.456
8/24/1999,2.244
8/25/1999,2.188
8/26/1999,2.262
8/27/1999,2.21
8/30/1999,2.01
8/31/1999,2.042
9/1/1999,2.024
9/2/1999,2.064
9/3/1999,1.94
9/7/1999,2.032
9/8/1999,2.014
9/9/1999,2.296
9/10/1999,2.364
9/13/1999,1.818
9/14/1999,1.676
9/15/1999,1.352
9/16/1999,0.974
9/17/1999,0.732
9/20/1999,0.796
9/21/1999,0.468
9/22/1999,0.982
9/23/1999,0.986
9/24/1999,1.23
9/27/1999,1.368
9/28/1999,1.352
9/29/1999,1.14
9/30/1999,1.5
10/1/1999,1.53
10/4/1999,1.532
10/5/1999,1.452
10/6/1999,1.498
10/7/1999,1.354
10/8/1999,1.45
10/11/1999,1.31
10/12/1999,1.64
10/13/1999,1.64
10/14/1999,1.858
10/15/1999,2.054
10/18/1999,2.088
10/19/1999,2
10/20/1999,1.982
10/21/1999,1.914
10/22/1999,1.972
10/25/1999,1.938
10/26/1999,2.24
10/27/1999,2.574
10/28/1999,2.56
10/29/1999,2.234
11/1/1999,2.34
11/2/1999,2.374
11/3/1999,2.694
11/4/1999,2.534
11/5/1999,2.522
11/8/1999,2.298
11/9/1999,2.208
11/10/1999,2.678
11/11/1999,2.676
11/12/1999,1.844
11/15/1999,2.662
11/16/1999,2.352
11/17/1999,2.2
11/18/1999,2.178
11/19/1999,1.95
11/22/1999,0.95
11/23/1999,1.776
11/24/1999,1.97
11/26/1999,1.97
11/29/1999,2.258
11/30/1999,2.01
12/1/1999,2.122
12/2/1999,2.092
12/3/1999,1.926
12/6/1999,1.428
12/7/1999,1.192
12/8/1999,0.988
12/9/1999,0.796
12/10/1999,0.998
12/13/1999,1.3
12/14/1999,1.598
12/15/1999,1.86
12/16/1999,1.904
12/17/1999,2.136
12/20/1999,2.388
12/21/1999,2.892
12/22/1999,2.882
12/23/1999,2.784
12/27/1999,2.998
12/28/1999,2.884
12/29/1999,3.158
12/30/1999,3.556
1/4/2000,3.294
1/5/2000,3.532
1/6/2000,3.56
1/7/2000,2.93
1/10/2000,3.01
1/11/2000,2.492
1/12/2000,2.974
1/13/2000,3.148
1/14/2000,3.994
1/18/2000,5.208
1/19/2000,7.094
1/20/2000,15.69
1/21/2000,23.42
1/24/2000,24.846
1/25/2000,26.798
1/26/2000,27.276
1/27/2000,23.684
1/28/2000,22.5
1/31/2000,6.79
2/1/2000,14.98
2/2/2000,24.182
2/3/2000,30.666
2/4/2000,45.46
2/7/2000,17.926
2/8/2000,14.79
2/9/2000,10.182
2/10/2000,5.16
2/11/2000,3.88
2/14/2000,3.174
2/15/2000,2.296
2/16/2000,2.456
2/17/2000,2.424
2/18/2000,2.62
2/22/2000,2.164
2/23/2000,2.192
2/24/2000,2.908
2/25/2000,4.52
2/28/2000,4.162
2/29/2000,3.87
3/1/2000,3.948
3/2/2000,4.946
3/3/2000,5.08
3/6/2000,4.224
3/7/2000,2.976
3/8/2000,2.632
3/9/2000,2.2
3/10/2000,1.168
3/13/2000,1.196
3/14/2000,0.494
3/15/2000,0.4
3/16/2000,-0.146
3/17/2000,-0.158
3/20/2000,-0.35
3/21/2000,1.516
3/22/2000,2.078
3/23/2000,2.686
3/24/2000,3.346
3/27/2000,3.364
3/28/2000,4.4
3/29/2000,4.258
3/30/2000,4.536
3/31/2000,6.11
4/3/2000,6.312
4/4/2000,4.024
4/5/2000,3.388
4/6/2000,3.596
4/7/2000,3.548
4/10/2000,4.86
4/11/2000,4.558
4/12/2000,4.96
4/13/2000,5.286
4/14/2000,4.76
4/17/2000,5.482
4/18/2000,5.748
4/19/2000,7.438
4/20/2000,6.856
4/24/2000,6.82
4/25/2000,7.4
4/26/2000,9.33
4/27/2000,9.036
4/28/2000,5.286
5/1/2000,5.744
5/2/2000,4.85
5/3/2000,3.388
5/4/2000,2.488
5/5/2000,1.19
5/8/2000,1.476
5/9/2000,1.444
5/10/2000,2.938
5/11/2000,3.804
5/12/2000,3.666
5/15/2000,3.482
5/16/2000,3.588
5/17/2000,4.094
5/18/2000,3.95
5/19/2000,3.748
5/22/2000,3.594
5/23/2000,2.974
5/24/2000,3.08
5/25/2000,2.876
5/26/2000,2.538
5/30/2000,1.728
5/31/2000,2.008
6/1/2000,2.444
6/2/2000,2.042
6/5/2000,1.924
6/6/2000,2.476
6/7/2000,2.798
6/8/2000,1.384
6/9/2000,1.154
6/12/2000,1
6/13/2000,0.408
6/14/2000,0.46
6/15/2000,-0.15
6/16/2000,-1.102
6/19/2000,-0.616
6/20/2000,-0.814
6/21/2000,-0.88
6/22/2000,-0.616
6/23/2000,-0.908
6/26/2000,1.998
6/27/2000,2.388
6/28/2000,2.538
6/29/2000,2.718
6/30/2000,2.42
7/5/2000,3.008
7/6/2000,2.99
7/7/2000,3.004
7/10/2000,3.166
7/11/2000,3.024
7/12/2000,2.882
7/13/2000,2.694
7/14/2000,2.542
7/17/2000,2.344
7/18/2000,1.618
7/19/2000,2.29
7/20/2000,2.03
7/21/2000,3.276
7/24/2000,3.32
7/25/2000,3.526
7/26/2000,4.026
7/27/2000,4.004
7/28/2000,3.952
7/31/2000,5.176
8/1/2000,5.792
8/2/2000,5.372
8/3/2000,5.436
8/4/2000,5.256
8/7/2000,4.796
8/8/2000,5.348
8/9/2000,5.026
8/10/2000,5.072
8/11/2000,5.016
8/14/2000,4.998
8/15/2000,4.774
8/16/2000,4.756
8/17/2000,5.416
8/18/2000,5.956
8/21/2000,6.388
8/22/2000,6.854
8/23/2000,9.048
8/24/2000,6.742
8/25/2000,6.646
8/28/2000,9.122
8/29/2000,9.018
8/30/2000,8.372
8/31/2000,8.196
9/1/2000,7.572
9/5/2000,7.198
9/6/2000,6.736
9/7/2000,7.744
9/8/2000,8.17
9/11/2000,9.002
9/12/2000,9.43
9/13/2000,8.424
9/14/2000,7.504
9/15/2000,7.264
9/18/2000,6.72
9/19/2000,6.132
9/20/2000,5.284
9/21/2000,7.53
9/22/2000,7.366
9/25/2000,7.938
9/26/2000,7.532
9/27/2000,8.418
9/28/2000,8.002
9/29/2000,8.106
10/2/2000,7.934
10/3/2000,8.754
10/4/2000,9.032
10/5/2000,8.232
10/6/2000,8.074
10/9/2000,8.466
10/10/2000,9.76
10/11/2000,9.22
10/12/2000,9.09
10/13/2000,7.628
10/16/2000,7.812
10/17/2000,6.876
10/18/2000,7.146
10/19/2000,6.84
10/20/2000,6.43
10/23/2000,7.1
10/24/2000,7.722
10/25/2000,7.498
10/26/2000,7.83
10/27/2000,8.338
10/30/2000,7.628
10/31/2000,6.864
11/1/2000,6.676
11/2/2000,6.89
11/3/2000,6.524
11/6/2000,5.914
11/7/2000,6.628
11/8/2000,7.82
11/9/2000,8.928
11/10/2000,8.706
11/13/2000,9.002
11/14/2000,10.346
11/15/2000,9.82
11/16/2000,10.772
11/17/2000,10.076
11/20/2000,10.178
11/21/2000,10.324
11/22/2000,10.434
11/24/2000,10.434
11/27/2000,9.372
11/28/2000,9.072
11/29/2000,8.89
11/30/2000,10.448
12/1/2000,9.604
12/4/2000,12.442
12/5/2000,12.624
12/6/2000,13.86
12/7/2000,12.472
12/8/2000,12.052
12/11/2000,12.124
12/12/2000,10.72
12/13/2000,9.806
12/14/2000,9.446
12/15/2000,9.654
12/18/2000,8.952
12/19/2000,8.754
12/20/2000,10.08
12/21/2000,10.228
12/22/2000,10.842
12/26/2000,11.934
12/27/2000,13.476
12/28/2000,11.98
12/29/2000,12.382
1/2/2001,10.342
1/3/2001,8.106
1/4/2001,8.548
1/5/2001,8.646
1/8/2001,8.008
1/9/2001,6.762
1/10/2001,7.078
1/11/2001,6.238
1/12/2001,5.336
1/16/2001,5.174
1/17/2001,4.838
1/18/2001,4.986
1/19/2001,4.84
1/22/2001,4.75
1/23/2001,5.09
1/24/2001,3.4
1/25/2001,3.208
1/26/2001,5.49
1/29/2001,4.824
1/30/2001,4.396
1/31/2001,4.35
2/1/2001,3.636
2/2/2001,4.346
2/5/2001,4.604
2/6/2001,4.716
2/7/2001,4.01
2/8/2001,4.088
2/9/2001,3.972
2/12/2001,3.416
2/13/2001,3.018
2/14/2001,2.706
2/15/2001,3.086
2/16/2001,2.658
2/20/2001,2.816
2/21/2001,2.944
2/22/2001,2.56
2/23/2001,2.334
2/26/2001,2.894
2/27/2001,3.03
2/28/2001,3.394
3/1/2001,3.174
3/2/2001,3.064
3/5/2001,2.848
3/6/2001,2.554
3/7/2001,2.34
3/8/2001,2.77
3/9/2001,2.942
3/12/2001,3.128
3/13/2001,3.294
3/14/2001,3.414
3/15/2001,3.512
3/16/2001,3.098
3/19/2001,2.726
3/20/2001,3.368
3/21/2001,4.314
3/22/2001,5.058
3/23/2001,5.744
3/26/2001,4.898
3/27/2001,5.896
3/28/2001,5.574
3/29/2001,6.374
3/30/2001,5.13
4/2/2001,4.624
4/3/2001,4.388
4/4/2001,5.348
4/5/2001,5.436
4/6/2001,5.354
4/9/2001,5.772
4/10/2001,6.936
4/11/2001,7.154
4/12/2001,6.992
4/16/2001,6.47
4/17/2001,5.752
4/18/2001,5.266
4/19/2001,5.176
4/20/2001,5.466
4/23/2001,4.614
4/24/2001,5.756
4/25/2001,5.822
4/26/2001,4.206
4/27/2001,3.654
4/30/2001,2.81
5/1/2001,3.592
5/2/2001,3.232
5/3/2001,3.428
5/4/2001,3.72
5/7/2001,3.584
5/8/2001,3.898
5/9/2001,3.74
5/10/2001,3.63
5/11/2001,3.33
5/14/2001,2.796
5/15/2001,3.272
5/16/2001,3.654
5/17/2001,3.782
5/18/2001,3.658
5/21/2001,4.018
5/22/2001,3.934
5/23/2001,5.002
5/24/2001,5.21
5/25/2001,4.764
5/29/2001,3.79
5/30/2001,3.588
5/31/2001,4.244
6/1/2001,4.082
6/4/2001,3.696
6/5/2001,3.87
6/6/2001,4.528
6/7/2001,3.842
6/8/2001,3.7
6/11/2001,3.736
6/12/2001,4.47
6/13/2001,4.538
6/14/2001,5.782
6/15/2001,5.122
6/18/2001,4.664
6/19/2001,4.85
6/20/2001,4.434
6/21/2001,4.104
6/22/2001,3.598
6/25/2001,3.76
6/26/2001,3.438
6/27/2001,3.562
6/28/2001,3.734
6/29/2001,3.576
7/2/2001,3.758
7/3/2001,3.792
7/5/2001,3.212
7/6/2001,2.77
7/9/2001,2.736
7/10/2001,2.726
7/11/2001,2.54
7/12/2001,2.802
7/13/2001,2.158
7/16/2001,2.708
7/17/2001,2.81
7/18/2001,3.196
7/19/2001,3.238
